Epoch: 1, Loss: 533.0458984375, Eval Loss: -1
Epoch: 2, Loss: 92.41046142578125, Eval Loss: -1
Epoch: 3, Loss: 65.87046813964844, Eval Loss: -1
Epoch: 4, Loss: 40.51701736450195, Eval Loss: -1
Epoch: 5, Loss: 28.33937644958496, Eval Loss: -1
Epoch: 6, Loss: 23.322463989257812, Eval Loss: -1
Epoch: 7, Loss: 19.596412658691406, Eval Loss: -1
Epoch: 8, Loss: 18.23391342163086, Eval Loss: -1
Epoch: 9, Loss: 14.257647514343262, Eval Loss: -1
Epoch: 10, Loss: 12.310036659240723, Eval Loss: -1
Epoch: 11, Loss: 11.833135604858398, Eval Loss: -1
Epoch: 12, Loss: 11.01513671875, Eval Loss: -1
Epoch: 13, Loss: 10.892107009887695, Eval Loss: -1
Epoch: 14, Loss: 9.501638412475586, Eval Loss: -1
Epoch: 15, Loss: 8.255287170410156, Eval Loss: -1
Epoch: 16, Loss: 8.365647315979004, Eval Loss: -1
Epoch: 17, Loss: 8.241332054138184, Eval Loss: -1
Epoch: 18, Loss: 7.598778247833252, Eval Loss: -1
Epoch: 19, Loss: 7.147912502288818, Eval Loss: -1
Epoch: 20, Loss: 6.265940189361572, Eval Loss: -1
Epoch: 21, Loss: 6.492232322692871, Eval Loss: -1
Epoch: 22, Loss: 8.345047950744629, Eval Loss: -1
Epoch: 23, Loss: 6.086118221282959, Eval Loss: -1
Epoch: 24, Loss: 6.98792028427124, Eval Loss: -1
Epoch: 25, Loss: 5.322813510894775, Eval Loss: -1
Epoch: 26, Loss: 4.718424320220947, Eval Loss: -1
Epoch: 27, Loss: 5.601016044616699, Eval Loss: -1
Epoch: 28, Loss: 4.760404586791992, Eval Loss: -1
Epoch: 29, Loss: 4.586638450622559, Eval Loss: -1
Epoch: 30, Loss: 4.129068851470947, Eval Loss: -1
Epoch: 31, Loss: 3.0690994262695312, Eval Loss: -1
Epoch: 32, Loss: 2.6789307594299316, Eval Loss: -1
Epoch: 33, Loss: 2.390155553817749, Eval Loss: -1
Epoch: 34, Loss: 2.1097912788391113, Eval Loss: -1
Epoch: 35, Loss: 1.9711495637893677, Eval Loss: -1
Epoch: 36, Loss: 2.4545540809631348, Eval Loss: -1
Epoch: 37, Loss: 1.9855132102966309, Eval Loss: -1
Epoch: 38, Loss: 1.9320043325424194, Eval Loss: -1
Epoch: 39, Loss: 2.1491177082061768, Eval Loss: -1
Epoch: 40, Loss: 2.231759548187256, Eval Loss: -1
