Epoch: 1, Loss: 1122.69091796875, Eval Loss: 329.1269836425781
Epoch: 43, Loss: 3.0409021377563477, Eval Loss: 9.754324913024902
Epoch: 44, Loss: 3.0228023529052734, Eval Loss: 12.078170776367188
Epoch: 45, Loss: 4.099503040313721, Eval Loss: 10.4346923828125
Epoch: 46, Loss: 3.1827237606048584, Eval Loss: 10.255011558532715
Epoch: 47, Loss: 2.6802172660827637, Eval Loss: 10.205089569091797
Epoch: 48, Loss: 2.5401506423950195, Eval Loss: 9.460541725158691
Epoch: 49, Loss: 2.0878305435180664, Eval Loss: 10.70338249206543
Epoch: 50, Loss: 2.5412919521331787, Eval Loss: 10.756644248962402
Epoch: 51, Loss: 2.9377644062042236, Eval Loss: 11.253978729248047
Epoch: 52, Loss: 3.136620044708252, Eval Loss: 10.19434642791748
Epoch: 53, Loss: 2.341414451599121, Eval Loss: 9.558341026306152
Epoch: 54, Loss: 2.2677762508392334, Eval Loss: 10.696094512939453
Epoch: 55, Loss: 2.754805326461792, Eval Loss: 10.090914726257324
Epoch: 56, Loss: 2.4487717151641846, Eval Loss: 9.744990348815918
Epoch: 57, Loss: 2.2679402828216553, Eval Loss: 9.533390998840332
Epoch: 58, Loss: 1.9349905252456665, Eval Loss: 10.11120891571045
Epoch: 59, Loss: 2.2751097679138184, Eval Loss: 10.01248550415039
Epoch: 60, Loss: 2.6227335929870605, Eval Loss: 9.532044410705566
Epoch: 61, Loss: 2.111262798309326, Eval Loss: 9.562414169311523
Epoch: 62, Loss: 1.760495901107788, Eval Loss: 9.469194412231445
Epoch: 63, Loss: 1.5064016580581665, Eval Loss: 9.776092529296875
Epoch: 64, Loss: 1.6231300830841064, Eval Loss: 8.81112289428711
Epoch: 65, Loss: 1.5365626811981201, Eval Loss: 9.45373249053955
Epoch: 66, Loss: 1.591267704963684, Eval Loss: 8.888337135314941
Epoch: 67, Loss: 1.407788872718811, Eval Loss: 9.455958366394043
Epoch: 68, Loss: 1.5318061113357544, Eval Loss: 9.175284385681152
Epoch: 69, Loss: 1.7830400466918945, Eval Loss: 8.675270080566406
Epoch: 70, Loss: 1.8958759307861328, Eval Loss: 9.202892303466797
Epoch: 71, Loss: 1.6928761005401611, Eval Loss: 9.775700569152832
Epoch: 72, Loss: 1.509339690208435, Eval Loss: 8.935334205627441
Epoch: 73, Loss: 1.3254162073135376, Eval Loss: 8.905621528625488
Epoch: 74, Loss: 1.2065047025680542, Eval Loss: 9.128281593322754
Epoch: 75, Loss: 1.238152027130127, Eval Loss: 8.718714714050293
Epoch: 76, Loss: 1.426950454711914, Eval Loss: 9.13153076171875
Epoch: 77, Loss: 1.520925521850586, Eval Loss: 9.18685531616211
Epoch: 78, Loss: 1.6170717477798462, Eval Loss: 9.960501670837402
Epoch: 79, Loss: 1.9023891687393188, Eval Loss: 9.141010284423828
Epoch: 80, Loss: 1.7869279384613037, Eval Loss: 8.689447402954102
Epoch: 81, Loss: 1.5000089406967163, Eval Loss: 8.991230964660645
Epoch: 82, Loss: 1.388956069946289, Eval Loss: 8.319024085998535
Epoch: 83, Loss: 1.1817806959152222, Eval Loss: 8.839632987976074
Epoch: 84, Loss: 1.1636204719543457, Eval Loss: 8.64243221282959
Epoch: 85, Loss: 1.140869140625, Eval Loss: 8.273529052734375
Epoch: 86, Loss: 1.0134150981903076, Eval Loss: 8.334851264953613
Epoch: 87, Loss: 0.8521680235862732, Eval Loss: 8.346182823181152
Epoch: 88, Loss: 1.0231715440750122, Eval Loss: 9.137412071228027
Epoch: 89, Loss: 1.0855461359024048, Eval Loss: 8.3572359085083
Epoch: 90, Loss: 0.9958817958831787, Eval Loss: 8.242292404174805
Epoch: 91, Loss: 0.973351776599884, Eval Loss: 8.574477195739746
Epoch: 92, Loss: 0.9500542283058167, Eval Loss: 8.469029426574707
Epoch: 93, Loss: 1.0523028373718262, Eval Loss: 8.36434555053711
Epoch: 94, Loss: 1.0735433101654053, Eval Loss: 8.206376075744629
Epoch: 95, Loss: 0.8236426115036011, Eval Loss: 8.058622360229492
Epoch: 96, Loss: 0.7513301372528076, Eval Loss: 8.281458854675293
Epoch: 97, Loss: 0.7382923364639282, Eval Loss: 8.264897346496582
Epoch: 98, Loss: 0.6035031080245972, Eval Loss: 8.277360916137695
Epoch: 99, Loss: 0.5558117032051086, Eval Loss: 7.989559650421143
Epoch: 100, Loss: 0.6103324890136719, Eval Loss: 8.051224708557129
Epoch: 101, Loss: 0.6085014939308167, Eval Loss: 7.956085205078125
Epoch: 102, Loss: 0.48417171835899353, Eval Loss: 8.253210067749023
Epoch: 103, Loss: 0.4838995933532715, Eval Loss: 7.895726203918457
Epoch: 104, Loss: 0.4040009379386902, Eval Loss: 8.112662315368652
Epoch: 105, Loss: 0.5110962986946106, Eval Loss: 7.947025775909424
Epoch: 106, Loss: 0.6626114845275879, Eval Loss: 8.135064125061035
Epoch: 107, Loss: 0.5988626480102539, Eval Loss: 8.091069221496582
Epoch: 108, Loss: 0.5351263284683228, Eval Loss: 8.01738452911377
Epoch: 109, Loss: 0.5393072366714478, Eval Loss: 8.06733226776123
Epoch: 110, Loss: 0.5001967549324036, Eval Loss: 7.774352550506592
Epoch: 111, Loss: 0.49039527773857117, Eval Loss: 8.063302993774414
Epoch: 112, Loss: 0.43436840176582336, Eval Loss: 7.911206245422363
Epoch: 113, Loss: 0.4616152048110962, Eval Loss: 8.348128318786621
Epoch: 114, Loss: 0.6740058064460754, Eval Loss: 8.308886528015137
Epoch: 115, Loss: 0.7881324291229248, Eval Loss: 8.100563049316406
Epoch: 116, Loss: 0.6345241665840149, Eval Loss: 7.8634161949157715
Epoch: 117, Loss: 0.39164823293685913, Eval Loss: 7.991318702697754
Epoch: 118, Loss: 0.32643964886665344, Eval Loss: 7.718835353851318
Epoch: 119, Loss: 0.22165966033935547, Eval Loss: 7.652326583862305
Epoch: 120, Loss: 0.1701982170343399, Eval Loss: 7.551180362701416
Epoch: 121, Loss: 0.1341913342475891, Eval Loss: 7.58101224899292
Epoch: 122, Loss: 0.1024283915758133, Eval Loss: 7.5496439933776855
Epoch: 123, Loss: 0.07527367025613785, Eval Loss: 7.671921253204346
Epoch: 124, Loss: 0.06078803539276123, Eval Loss: 7.52442741394043
Epoch: 125, Loss: 0.047456879168748856, Eval Loss: 7.557961463928223
Epoch: 126, Loss: 0.03674022853374481, Eval Loss: 7.517350196838379
Epoch: 127, Loss: 0.031994178891181946, Eval Loss: 7.534927845001221
Epoch: 128, Loss: 0.03190131485462189, Eval Loss: 7.493110656738281
Epoch: 129, Loss: 0.027304181829094887, Eval Loss: 7.539669990539551
Epoch: 130, Loss: 0.02701355703175068, Eval Loss: 7.523227214813232
Epoch: 131, Loss: 0.02448405884206295, Eval Loss: 7.5102667808532715
Epoch: 132, Loss: 0.027663374319672585, Eval Loss: 7.550081729888916
Epoch: 133, Loss: 0.027915067970752716, Eval Loss: 7.518500804901123
Epoch: 134, Loss: 0.026180917397141457, Eval Loss: 7.533425331115723
Epoch: 135, Loss: 0.02583623304963112, Eval Loss: 7.55743408203125
Epoch: 136, Loss: 0.024821622297167778, Eval Loss: 7.592504501342773
Epoch: 137, Loss: 0.02317662164568901, Eval Loss: 7.518115997314453
Epoch: 138, Loss: 0.02184448018670082, Eval Loss: 7.526068687438965
Epoch: 139, Loss: 0.02340342290699482, Eval Loss: 7.532599925994873
Epoch: 140, Loss: 0.021011989563703537, Eval Loss: 7.522276401519775
Epoch: 141, Loss: 0.016846662387251854, Eval Loss: 7.5246100425720215
Epoch: 142, Loss: 0.01521376334130764, Eval Loss: 7.578160762786865
Epoch: 143, Loss: 0.016532419249415398, Eval Loss: 7.552496910095215
Epoch: 144, Loss: 0.015193527564406395, Eval Loss: 7.569039344787598
Epoch: 145, Loss: 0.012740873731672764, Eval Loss: 7.526299476623535
Epoch: 146, Loss: 0.01059101801365614, Eval Loss: 7.540163516998291
Epoch: 147, Loss: 0.007888072170317173, Eval Loss: 7.530351161956787
Epoch: 148, Loss: 0.005996638908982277, Eval Loss: 7.533400058746338
Epoch: 149, Loss: 0.005574961192905903, Eval Loss: 7.527933597564697
Epoch: 150, Loss: 0.004360785707831383, Eval Loss: 7.520992755889893
Epoch: 151, Loss: 0.003534554038196802, Eval Loss: 7.525864601135254
Epoch: 152, Loss: 0.0031426975037902594, Eval Loss: 7.526162147521973
Epoch: 153, Loss: 0.002640917431563139, Eval Loss: 7.5274882316589355
Epoch: 154, Loss: 0.002425443846732378, Eval Loss: 7.526886940002441
Epoch: 155, Loss: 0.0022385951597243547, Eval Loss: 7.529761791229248
Epoch: 156, Loss: 0.0020639284048229456, Eval Loss: 7.5266265869140625
Epoch: 157, Loss: 0.00184073974378407, Eval Loss: 7.524563789367676
Epoch: 158, Loss: 0.0022174017503857613, Eval Loss: 7.530714511871338
Epoch: 159, Loss: 0.0017044697888195515, Eval Loss: 7.527846813201904
Epoch: 160, Loss: 0.0015556709840893745, Eval Loss: 7.528325080871582
Epoch: 161, Loss: 0.0015017571859061718, Eval Loss: 7.529249668121338
Epoch: 162, Loss: 0.0014683299232274294, Eval Loss: 7.532096862792969
Epoch: 163, Loss: 0.001375248422846198, Eval Loss: 7.529375076293945
Epoch: 164, Loss: 0.0013341100420802832, Eval Loss: 7.530229568481445
Epoch: 165, Loss: 0.0012949721422046423, Eval Loss: 7.529503345489502
Epoch: 166, Loss: 0.001246361993253231, Eval Loss: 7.531451225280762
Epoch: 167, Loss: 0.0012029942590743303, Eval Loss: 7.530827522277832
Epoch: 168, Loss: 0.0011821211082860827, Eval Loss: 7.530966758728027
Epoch: 169, Loss: 0.0011581102153286338, Eval Loss: 7.530815124511719
Epoch: 170, Loss: 0.0011368767591193318, Eval Loss: 7.530418395996094
Epoch: 171, Loss: 0.001102646579965949, Eval Loss: 7.53072452545166
Epoch: 172, Loss: 0.001108395284973085, Eval Loss: 7.530084133148193
Epoch: 173, Loss: 0.0010662826243788004, Eval Loss: 7.53041410446167
Epoch: 174, Loss: 0.0010612279875203967, Eval Loss: 7.530472278594971
Epoch: 175, Loss: 0.0010439257603138685, Eval Loss: 7.530425071716309
Epoch: 176, Loss: 0.0010289544006809592, Eval Loss: 7.530172824859619
Epoch: 177, Loss: 0.0010197676019743085, Eval Loss: 7.53048849105835
Epoch: 178, Loss: 0.0010197965893894434, Eval Loss: 7.530455112457275
Epoch: 179, Loss: 0.0010100698564201593, Eval Loss: 7.530264377593994
Epoch: 180, Loss: 0.0010215075453743339, Eval Loss: 7.530354022979736
