Epoch: 1, Loss: 536.844970703125, Eval Loss: -1
Epoch: 2, Loss: 167.33673095703125, Eval Loss: -1
Epoch: 3, Loss: 103.02662658691406, Eval Loss: -1
Epoch: 4, Loss: 88.85704803466797, Eval Loss: -1
Epoch: 5, Loss: 75.19611358642578, Eval Loss: -1
Epoch: 6, Loss: 61.755828857421875, Eval Loss: -1
Epoch: 7, Loss: 53.96552658081055, Eval Loss: -1
Epoch: 8, Loss: 50.247920989990234, Eval Loss: -1
Epoch: 9, Loss: 42.38410568237305, Eval Loss: -1
Epoch: 10, Loss: 35.57278823852539, Eval Loss: -1
Epoch: 11, Loss: 37.95643997192383, Eval Loss: -1
Epoch: 12, Loss: 33.20732498168945, Eval Loss: -1
Epoch: 13, Loss: 28.545785903930664, Eval Loss: -1
Epoch: 14, Loss: 27.877119064331055, Eval Loss: -1
Epoch: 15, Loss: 26.388668060302734, Eval Loss: -1
Epoch: 16, Loss: 23.07040023803711, Eval Loss: -1
Epoch: 17, Loss: 22.084949493408203, Eval Loss: -1
Epoch: 18, Loss: 22.14980125427246, Eval Loss: -1
Epoch: 19, Loss: 24.078947067260742, Eval Loss: -1
Epoch: 20, Loss: 21.90032386779785, Eval Loss: -1
Epoch: 21, Loss: 19.805200576782227, Eval Loss: -1
Epoch: 22, Loss: 18.695783615112305, Eval Loss: -1
Epoch: 23, Loss: 19.780813217163086, Eval Loss: -1
Epoch: 24, Loss: 19.63544273376465, Eval Loss: -1
Epoch: 25, Loss: 19.537857055664062, Eval Loss: -1
Epoch: 26, Loss: 18.492706298828125, Eval Loss: -1
Epoch: 27, Loss: 69.28840637207031, Eval Loss: -1
Epoch: 28, Loss: 40.25020980834961, Eval Loss: -1
Epoch: 29, Loss: 26.44341278076172, Eval Loss: -1
Epoch: 30, Loss: 24.7484130859375, Eval Loss: -1
Epoch: 31, Loss: 18.111391067504883, Eval Loss: -1
Epoch: 32, Loss: 15.755970001220703, Eval Loss: -1
Epoch: 33, Loss: 14.5026216506958, Eval Loss: -1
Epoch: 34, Loss: 14.463013648986816, Eval Loss: -1
Epoch: 35, Loss: 13.337725639343262, Eval Loss: -1
Epoch: 36, Loss: 12.243330001831055, Eval Loss: -1
Epoch: 37, Loss: 12.733464241027832, Eval Loss: -1
Epoch: 38, Loss: 11.815502166748047, Eval Loss: -1
Epoch: 39, Loss: 11.591362953186035, Eval Loss: -1
Epoch: 40, Loss: 11.099837303161621, Eval Loss: -1
Epoch: 41, Loss: 12.031691551208496, Eval Loss: -1
Epoch: 42, Loss: 12.867249488830566, Eval Loss: -1
Epoch: 43, Loss: 10.750537872314453, Eval Loss: -1
Epoch: 44, Loss: 10.389254570007324, Eval Loss: -1
Epoch: 45, Loss: 10.009645462036133, Eval Loss: -1
Epoch: 46, Loss: 9.502168655395508, Eval Loss: -1
Epoch: 47, Loss: 10.364655494689941, Eval Loss: -1
Epoch: 48, Loss: 10.87342643737793, Eval Loss: -1
Epoch: 49, Loss: 9.891016960144043, Eval Loss: -1
Epoch: 50, Loss: 10.737295150756836, Eval Loss: -1
Epoch: 51, Loss: 8.869160652160645, Eval Loss: -1
Epoch: 52, Loss: 9.22940444946289, Eval Loss: -1
Epoch: 53, Loss: 9.955022811889648, Eval Loss: -1
Epoch: 54, Loss: 9.724308013916016, Eval Loss: -1
Epoch: 55, Loss: 8.822623252868652, Eval Loss: -1
Epoch: 56, Loss: 9.372025489807129, Eval Loss: -1
Epoch: 57, Loss: 8.302547454833984, Eval Loss: -1
Epoch: 58, Loss: 8.44063663482666, Eval Loss: -1
Epoch: 59, Loss: 7.9343976974487305, Eval Loss: -1
Epoch: 60, Loss: 11.985697746276855, Eval Loss: -1
Epoch: 61, Loss: 6.616683006286621, Eval Loss: -1
Epoch: 62, Loss: 5.998461723327637, Eval Loss: -1
Epoch: 63, Loss: 5.380391597747803, Eval Loss: -1
Epoch: 64, Loss: 6.1519389152526855, Eval Loss: -1
Epoch: 65, Loss: 5.525452136993408, Eval Loss: -1
Epoch: 66, Loss: 5.782698631286621, Eval Loss: -1
Epoch: 67, Loss: 5.710963726043701, Eval Loss: -1
Epoch: 68, Loss: 5.852719783782959, Eval Loss: -1
Epoch: 69, Loss: 7.325082302093506, Eval Loss: -1
Epoch: 70, Loss: 5.216414451599121, Eval Loss: -1
Epoch: 71, Loss: 5.235673904418945, Eval Loss: -1
Epoch: 72, Loss: 6.5080246925354, Eval Loss: -1
Epoch: 73, Loss: 6.213217258453369, Eval Loss: -1
Epoch: 74, Loss: 5.271420955657959, Eval Loss: -1
Epoch: 75, Loss: 6.100714206695557, Eval Loss: -1
Epoch: 76, Loss: 5.414041042327881, Eval Loss: -1
Epoch: 77, Loss: 4.834674835205078, Eval Loss: -1
Epoch: 78, Loss: 5.240798473358154, Eval Loss: -1
Epoch: 79, Loss: 6.759305477142334, Eval Loss: -1
Epoch: 80, Loss: 6.767106533050537, Eval Loss: -1
Epoch: 81, Loss: 5.089505195617676, Eval Loss: -1
Epoch: 82, Loss: 4.665116310119629, Eval Loss: -1
Epoch: 83, Loss: 6.477311611175537, Eval Loss: -1
Epoch: 84, Loss: 12.473209381103516, Eval Loss: -1
Epoch: 85, Loss: 10.54969596862793, Eval Loss: -1
