Epoch: 1, Loss: 356.330810546875, Eval Loss: -1
Epoch: 2, Loss: 62.299598693847656, Eval Loss: -1
Epoch: 3, Loss: 37.106292724609375, Eval Loss: -1
Epoch: 4, Loss: 24.398958206176758, Eval Loss: -1
Epoch: 5, Loss: 20.546621322631836, Eval Loss: -1
Epoch: 6, Loss: 16.802505493164062, Eval Loss: -1
Epoch: 7, Loss: 13.837640762329102, Eval Loss: -1
Epoch: 8, Loss: 14.11626148223877, Eval Loss: -1
Epoch: 9, Loss: 12.358355522155762, Eval Loss: -1
Epoch: 10, Loss: 10.131647109985352, Eval Loss: -1
Epoch: 11, Loss: 8.993209838867188, Eval Loss: -1
Epoch: 12, Loss: 9.798065185546875, Eval Loss: -1
Epoch: 13, Loss: 8.368971824645996, Eval Loss: -1
Epoch: 14, Loss: 7.73171329498291, Eval Loss: -1
Epoch: 15, Loss: 7.329131603240967, Eval Loss: -1
Epoch: 16, Loss: 6.552793025970459, Eval Loss: -1
Epoch: 17, Loss: 6.3601813316345215, Eval Loss: -1
Epoch: 18, Loss: 5.751687526702881, Eval Loss: -1
Epoch: 19, Loss: 15.14338207244873, Eval Loss: -1
Epoch: 20, Loss: 8.875397682189941, Eval Loss: -1
Epoch: 21, Loss: 6.860983848571777, Eval Loss: -1
Epoch: 22, Loss: 5.983675956726074, Eval Loss: -1
Epoch: 23, Loss: 5.268537998199463, Eval Loss: -1
Epoch: 24, Loss: 5.104232311248779, Eval Loss: -1
Epoch: 25, Loss: 4.8222527503967285, Eval Loss: -1
Epoch: 26, Loss: 4.730355262756348, Eval Loss: -1
Epoch: 27, Loss: 4.283947467803955, Eval Loss: -1
Epoch: 28, Loss: 3.9100582599639893, Eval Loss: -1
Epoch: 29, Loss: 3.6249241828918457, Eval Loss: -1
Epoch: 30, Loss: 4.52493143081665, Eval Loss: -1
Epoch: 31, Loss: 2.2253129482269287, Eval Loss: -1
Epoch: 32, Loss: 1.6227269172668457, Eval Loss: -1
Epoch: 33, Loss: 1.4331552982330322, Eval Loss: -1
Epoch: 34, Loss: 1.395491361618042, Eval Loss: -1
Epoch: 35, Loss: 1.2653422355651855, Eval Loss: -1
Epoch: 36, Loss: 1.4232759475708008, Eval Loss: -1
Epoch: 37, Loss: 1.3393504619598389, Eval Loss: -1
Epoch: 38, Loss: 1.450942039489746, Eval Loss: -1
Epoch: 39, Loss: 1.7826825380325317, Eval Loss: -1
Epoch: 40, Loss: 2.6497528553009033, Eval Loss: -1
Epoch: 41, Loss: 2.0060060024261475, Eval Loss: -1
Epoch: 42, Loss: 2.0164825916290283, Eval Loss: -1
Epoch: 43, Loss: 1.5932778120040894, Eval Loss: -1
Epoch: 44, Loss: 1.3529423475265503, Eval Loss: -1
Epoch: 45, Loss: 1.4518109560012817, Eval Loss: -1
Epoch: 46, Loss: 1.3490877151489258, Eval Loss: -1
Epoch: 47, Loss: 1.5801540613174438, Eval Loss: -1
Epoch: 48, Loss: 1.4800053834915161, Eval Loss: -1
Epoch: 49, Loss: 1.4096566438674927, Eval Loss: -1
Epoch: 50, Loss: 1.6853797435760498, Eval Loss: -1
Epoch: 51, Loss: 1.4103872776031494, Eval Loss: -1
Epoch: 52, Loss: 1.452760100364685, Eval Loss: -1
Epoch: 53, Loss: 1.562194585800171, Eval Loss: -1
Epoch: 54, Loss: 1.3868296146392822, Eval Loss: -1
Epoch: 55, Loss: 1.265092372894287, Eval Loss: -1
Epoch: 56, Loss: 1.198795199394226, Eval Loss: -1
Epoch: 57, Loss: 1.2868913412094116, Eval Loss: -1
Epoch: 58, Loss: 1.3156652450561523, Eval Loss: -1
Epoch: 59, Loss: 1.1461321115493774, Eval Loss: -1
Epoch: 60, Loss: 1.2595632076263428, Eval Loss: -1
Epoch: 61, Loss: 0.6539216637611389, Eval Loss: -1
Epoch: 62, Loss: 0.43999868631362915, Eval Loss: -1
Epoch: 63, Loss: 0.4206949472427368, Eval Loss: -1
Epoch: 64, Loss: 0.35149699449539185, Eval Loss: -1
Epoch: 65, Loss: 0.34849002957344055, Eval Loss: -1
Epoch: 66, Loss: 0.35280096530914307, Eval Loss: -1
Epoch: 67, Loss: 0.3268289864063263, Eval Loss: -1
Epoch: 68, Loss: 0.3304346799850464, Eval Loss: -1
Epoch: 69, Loss: 0.3492184579372406, Eval Loss: -1
Epoch: 70, Loss: 0.35939353704452515, Eval Loss: -1
Epoch: 71, Loss: 0.37777212262153625, Eval Loss: -1
Epoch: 72, Loss: 0.3730180561542511, Eval Loss: -1
Epoch: 73, Loss: 0.3871564269065857, Eval Loss: -1
Epoch: 74, Loss: 0.4102419316768646, Eval Loss: -1
Epoch: 75, Loss: 0.43760088086128235, Eval Loss: -1
Epoch: 76, Loss: 0.41405022144317627, Eval Loss: -1
Epoch: 77, Loss: 0.4298294186592102, Eval Loss: -1
Epoch: 78, Loss: 0.3940083980560303, Eval Loss: -1
Epoch: 79, Loss: 0.3840610086917877, Eval Loss: -1
Epoch: 80, Loss: 0.4102118909358978, Eval Loss: -1
Epoch: 81, Loss: 0.5897607207298279, Eval Loss: -1
Epoch: 82, Loss: 0.7463662028312683, Eval Loss: -1
Epoch: 83, Loss: 0.517865777015686, Eval Loss: -1
Epoch: 84, Loss: 0.3952740430831909, Eval Loss: -1
Epoch: 85, Loss: 0.33161643147468567, Eval Loss: -1
Epoch: 86, Loss: 0.3522118330001831, Eval Loss: -1
Epoch: 87, Loss: 0.3526647686958313, Eval Loss: -1
Epoch: 88, Loss: 0.3524657189846039, Eval Loss: -1
Epoch: 89, Loss: 0.3634888529777527, Eval Loss: -1
Epoch: 90, Loss: 0.3751990795135498, Eval Loss: -1
Epoch: 91, Loss: 0.24446094036102295, Eval Loss: -1
Epoch: 92, Loss: 0.16203884780406952, Eval Loss: -1
Epoch: 93, Loss: 0.1576734036207199, Eval Loss: -1
Epoch: 94, Loss: 0.14080075919628143, Eval Loss: -1
Epoch: 95, Loss: 0.13766852021217346, Eval Loss: -1
Epoch: 96, Loss: 0.13195623457431793, Eval Loss: -1
Epoch: 97, Loss: 0.13145722448825836, Eval Loss: -1
Epoch: 98, Loss: 0.14526864886283875, Eval Loss: -1
Epoch: 99, Loss: 0.1487339735031128, Eval Loss: -1
Epoch: 100, Loss: 0.15853717923164368, Eval Loss: -1
Epoch: 101, Loss: 0.14923182129859924, Eval Loss: -1
Epoch: 102, Loss: 0.13430188596248627, Eval Loss: -1
Epoch: 103, Loss: 0.13877835869789124, Eval Loss: -1
Epoch: 104, Loss: 0.15221895277500153, Eval Loss: -1
Epoch: 105, Loss: 0.14858362078666687, Eval Loss: -1
