Epoch: 1, Loss: 364.52154541015625, Eval Loss: -1
Epoch: 2, Loss: 95.9203872680664, Eval Loss: -1
Epoch: 3, Loss: 52.30127716064453, Eval Loss: -1
Epoch: 4, Loss: 34.3883056640625, Eval Loss: -1
Epoch: 5, Loss: 28.60706901550293, Eval Loss: -1
Epoch: 6, Loss: 23.347333908081055, Eval Loss: -1
Epoch: 7, Loss: 20.253007888793945, Eval Loss: -1
Epoch: 8, Loss: 21.962135314941406, Eval Loss: -1
Epoch: 9, Loss: 14.645721435546875, Eval Loss: -1
Epoch: 10, Loss: 12.622782707214355, Eval Loss: -1
Epoch: 11, Loss: 10.843006134033203, Eval Loss: -1
Epoch: 12, Loss: 10.40869140625, Eval Loss: -1
Epoch: 13, Loss: 9.327214241027832, Eval Loss: -1
Epoch: 14, Loss: 9.333375930786133, Eval Loss: -1
Epoch: 15, Loss: 8.5150146484375, Eval Loss: -1
Epoch: 16, Loss: 7.953947067260742, Eval Loss: -1
Epoch: 17, Loss: 8.263628005981445, Eval Loss: -1
Epoch: 18, Loss: 9.047576904296875, Eval Loss: -1
Epoch: 19, Loss: 7.598337650299072, Eval Loss: -1
Epoch: 20, Loss: 7.429983139038086, Eval Loss: -1
Epoch: 21, Loss: 6.80065393447876, Eval Loss: -1
Epoch: 22, Loss: 7.415780544281006, Eval Loss: -1
Epoch: 23, Loss: 6.719738483428955, Eval Loss: -1
Epoch: 24, Loss: 8.437153816223145, Eval Loss: -1
Epoch: 25, Loss: 6.276970386505127, Eval Loss: -1
Epoch: 26, Loss: 5.523440837860107, Eval Loss: -1
Epoch: 27, Loss: 5.187889575958252, Eval Loss: -1
Epoch: 28, Loss: 6.442106246948242, Eval Loss: -1
Epoch: 29, Loss: 4.821422576904297, Eval Loss: -1
Epoch: 30, Loss: 4.625367641448975, Eval Loss: -1
Epoch: 31, Loss: 2.7610270977020264, Eval Loss: -1
Epoch: 32, Loss: 2.2426819801330566, Eval Loss: -1
Epoch: 33, Loss: 2.0222949981689453, Eval Loss: -1
Epoch: 34, Loss: 1.9032089710235596, Eval Loss: -1
Epoch: 35, Loss: 1.9271048307418823, Eval Loss: -1
Epoch: 36, Loss: 1.8748143911361694, Eval Loss: -1
Epoch: 37, Loss: 2.0636179447174072, Eval Loss: -1
Epoch: 38, Loss: 4.810015678405762, Eval Loss: -1
Epoch: 39, Loss: 2.691882848739624, Eval Loss: -1
Epoch: 40, Loss: 2.326493263244629, Eval Loss: -1
Epoch: 41, Loss: 1.89011812210083, Eval Loss: -1
Epoch: 42, Loss: 1.7768452167510986, Eval Loss: -1
Epoch: 43, Loss: 1.9234652519226074, Eval Loss: -1
Epoch: 44, Loss: 1.8612160682678223, Eval Loss: -1
Epoch: 45, Loss: 1.9229912757873535, Eval Loss: -1
Epoch: 46, Loss: 2.4123265743255615, Eval Loss: -1
Epoch: 47, Loss: 1.9693267345428467, Eval Loss: -1
Epoch: 48, Loss: 1.796583652496338, Eval Loss: -1
Epoch: 49, Loss: 1.739249587059021, Eval Loss: -1
Epoch: 50, Loss: 1.788161039352417, Eval Loss: -1
Epoch: 51, Loss: 2.2810451984405518, Eval Loss: -1
Epoch: 52, Loss: 1.873965859413147, Eval Loss: -1
Epoch: 53, Loss: 1.5716139078140259, Eval Loss: -1
Epoch: 54, Loss: 1.8193485736846924, Eval Loss: -1
Epoch: 55, Loss: 1.4607186317443848, Eval Loss: -1
Epoch: 56, Loss: 1.370901346206665, Eval Loss: -1
Epoch: 57, Loss: 1.251129150390625, Eval Loss: -1
Epoch: 58, Loss: 1.2372322082519531, Eval Loss: -1
Epoch: 59, Loss: 1.1422019004821777, Eval Loss: -1
Epoch: 60, Loss: 1.2453066110610962, Eval Loss: -1
Epoch: 61, Loss: 0.8275144696235657, Eval Loss: -1
Epoch: 62, Loss: 0.5499131083488464, Eval Loss: -1
Epoch: 63, Loss: 0.4874996244907379, Eval Loss: -1
Epoch: 64, Loss: 0.4874746799468994, Eval Loss: -1
Epoch: 65, Loss: 0.5235332250595093, Eval Loss: -1
Epoch: 66, Loss: 0.5133886337280273, Eval Loss: -1
Epoch: 67, Loss: 0.4745181202888489, Eval Loss: -1
Epoch: 68, Loss: 0.48350781202316284, Eval Loss: -1
