Epoch: 1, Loss: 2274.309326171875, Eval Loss: 1377.960693359375
Epoch: 2, Loss: 710.1631469726562, Eval Loss: 361.44171142578125
Epoch: 3, Loss: 213.97613525390625, Eval Loss: 124.49983215332031
Epoch: 4, Loss: 97.02965545654297, Eval Loss: 79.99819946289062
Epoch: 5, Loss: 58.29364776611328, Eval Loss: 52.59595489501953
Epoch: 6, Loss: 41.42315673828125, Eval Loss: 41.89326095581055
Epoch: 7, Loss: 32.61363983154297, Eval Loss: 30.831106185913086
Epoch: 8, Loss: 26.06712532043457, Eval Loss: 26.1248836517334
Epoch: 9, Loss: 22.510114669799805, Eval Loss: 25.605613708496094
Epoch: 10, Loss: 16.925762176513672, Eval Loss: 26.6928768157959
Epoch: 11, Loss: 15.06255054473877, Eval Loss: 23.396692276000977
Epoch: 12, Loss: 15.070615768432617, Eval Loss: 19.264141082763672
Epoch: 13, Loss: 12.331321716308594, Eval Loss: 16.973430633544922
Epoch: 14, Loss: 11.590572357177734, Eval Loss: 17.057435989379883
Epoch: 15, Loss: 15.71429443359375, Eval Loss: 26.169511795043945
Epoch: 16, Loss: 17.19305419921875, Eval Loss: 17.83437728881836
Epoch: 17, Loss: 10.687593460083008, Eval Loss: 14.77132511138916
Epoch: 18, Loss: 7.8690571784973145, Eval Loss: 12.093542098999023
Epoch: 19, Loss: 7.566191673278809, Eval Loss: 11.91469955444336
Epoch: 20, Loss: 7.073207378387451, Eval Loss: 11.496626853942871
Epoch: 21, Loss: 6.551143646240234, Eval Loss: 12.297009468078613
Epoch: 22, Loss: 5.584096908569336, Eval Loss: 11.256110191345215
Epoch: 23, Loss: 5.367902755737305, Eval Loss: 13.135760307312012
Epoch: 24, Loss: 5.72844123840332, Eval Loss: 12.300889015197754
Epoch: 25, Loss: 5.29160737991333, Eval Loss: 10.378461837768555
Epoch: 26, Loss: 4.09653902053833, Eval Loss: 11.288198471069336
Epoch: 27, Loss: 4.117758750915527, Eval Loss: 11.330686569213867
Epoch: 28, Loss: 3.9653561115264893, Eval Loss: 9.76062297821045
Epoch: 29, Loss: 3.084016799926758, Eval Loss: 8.900148391723633
Epoch: 30, Loss: 2.8492207527160645, Eval Loss: 9.575535774230957
Epoch: 31, Loss: 2.925936698913574, Eval Loss: 9.318639755249023
Epoch: 32, Loss: 3.072031021118164, Eval Loss: 11.46402645111084
Epoch: 33, Loss: 3.583475112915039, Eval Loss: 10.170270919799805
Epoch: 34, Loss: 3.890787363052368, Eval Loss: 9.922849655151367
Epoch: 35, Loss: 3.798428535461426, Eval Loss: 8.943428039550781
Epoch: 36, Loss: 3.6435420513153076, Eval Loss: 11.934575080871582
Epoch: 37, Loss: 3.360382318496704, Eval Loss: 9.515620231628418
Epoch: 38, Loss: 3.468122720718384, Eval Loss: 10.669342994689941
Epoch: 39, Loss: 3.012446880340576, Eval Loss: 9.51186466217041
Epoch: 40, Loss: 2.5632855892181396, Eval Loss: 8.97510814666748
Epoch: 41, Loss: 2.164750576019287, Eval Loss: 8.564226150512695
Epoch: 42, Loss: 2.150500774383545, Eval Loss: 8.764846801757812
Epoch: 43, Loss: 2.1111090183258057, Eval Loss: 8.9386625289917
Epoch: 44, Loss: 2.2258057594299316, Eval Loss: 8.585637092590332
Epoch: 45, Loss: 1.9641202688217163, Eval Loss: 8.354694366455078
Epoch: 46, Loss: 2.2236549854278564, Eval Loss: 8.78449535369873
Epoch: 47, Loss: 2.354342222213745, Eval Loss: 8.530896186828613
Epoch: 48, Loss: 2.550865411758423, Eval Loss: 9.958261489868164
Epoch: 49, Loss: 2.7071142196655273, Eval Loss: 9.089631080627441
Epoch: 50, Loss: 2.7623355388641357, Eval Loss: 9.696261405944824
Epoch: 51, Loss: 2.2699477672576904, Eval Loss: 8.75790023803711
Epoch: 52, Loss: 2.509979248046875, Eval Loss: 9.224137306213379
Epoch: 53, Loss: 2.7724640369415283, Eval Loss: 8.603960990905762
Epoch: 54, Loss: 2.6371874809265137, Eval Loss: 8.578399658203125
Epoch: 55, Loss: 2.8864829540252686, Eval Loss: 9.122387886047363
Epoch: 56, Loss: 2.3097944259643555, Eval Loss: 8.388717651367188
Epoch: 57, Loss: 2.1657891273498535, Eval Loss: 8.447169303894043
Epoch: 58, Loss: 1.891917109489441, Eval Loss: 8.110994338989258
Epoch: 59, Loss: 1.5814664363861084, Eval Loss: 8.62969970703125
Epoch: 60, Loss: 1.6113688945770264, Eval Loss: 7.897688865661621
Epoch: 61, Loss: 1.986695647239685, Eval Loss: 7.604575157165527
Epoch: 62, Loss: 1.3872148990631104, Eval Loss: 8.743653297424316
Epoch: 63, Loss: 1.7982133626937866, Eval Loss: 8.057825088500977
Epoch: 64, Loss: 1.6762868165969849, Eval Loss: 8.110374450683594
Epoch: 65, Loss: 1.566899299621582, Eval Loss: 8.096914291381836
Epoch: 66, Loss: 1.3654658794403076, Eval Loss: 8.744400978088379
Epoch: 67, Loss: 1.852160930633545, Eval Loss: 8.622453689575195
Epoch: 68, Loss: 1.8871283531188965, Eval Loss: 8.742260932922363
Epoch: 69, Loss: 1.916310429573059, Eval Loss: 9.013130187988281
Epoch: 70, Loss: 1.510045051574707, Eval Loss: 8.032490730285645
Epoch: 71, Loss: 1.2202632427215576, Eval Loss: 7.9473772048950195
Epoch: 72, Loss: 1.2605737447738647, Eval Loss: 7.719995498657227
Epoch: 73, Loss: 1.5142968893051147, Eval Loss: 8.33951187133789
Epoch: 74, Loss: 1.5207921266555786, Eval Loss: 7.737504005432129
